2018/06/03 10:34:08 [error] 1723#0: *55 upstream timed out (60: Operation timed out) while reading response header from upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047188846-192&sid=c4383583702444f791662750da7cc9db HTTP/1.1", upstream: "http://192.168.55.117:8001/socket.io/?EIO=3&transport=polling&t=1528047188846-192&sid=c4383583702444f791662750da7cc9db", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:34:08 [error] 1723#0: *55 connect() to 192.168.55.120:8001 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047188846-192&sid=c4383583702444f791662750da7cc9db HTTP/1.1", upstream: "http://192.168.55.120:8001/socket.io/?EIO=3&transport=polling&t=1528047188846-192&sid=c4383583702444f791662750da7cc9db", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:34:08 [error] 1723#0: *55 no live upstreams while connecting to upstream, client: 192.168.55.102, server: localhost, request: "POST /socket.io/?EIO=3&transport=polling&t=1528047248864-209&sid=492ead28b6794f80abeb681814540709 HTTP/1.1", upstream: "http://backend/socket.io/?EIO=3&transport=polling&t=1528047248864-209&sid=492ead28b6794f80abeb681814540709", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:34:09 [error] 1723#0: *55 connect() to 192.168.55.120:8001 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "POST /socket.io/?EIO=3&transport=polling&t=1528047249829-210&sid=492ead28b6794f80abeb681814540709 HTTP/1.1", upstream: "http://192.168.55.120:8001/socket.io/?EIO=3&transport=polling&t=1528047249829-210&sid=492ead28b6794f80abeb681814540709", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:37:06 [error] 1877#0: *3 connect() to 192.168.55.120:8000 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=websocket&sid=ffd5c3ab5aa0424db67403d19018f1a9 HTTP/1.1", upstream: "http://192.168.55.120:8000/socket.io/?EIO=3&transport=websocket&sid=ffd5c3ab5aa0424db67403d19018f1a9", host: "192.168.55.102:8080"
2018/06/03 10:37:07 [error] 1877#0: *1 kevent() reported that connect() failed (61: Connection refused) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047426956-260&sid=ffd5c3ab5aa0424db67403d19018f1a9 HTTP/1.1", upstream: "http://192.168.55.121:8000/socket.io/?EIO=3&transport=polling&t=1528047426956-260&sid=ffd5c3ab5aa0424db67403d19018f1a9", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:37:07 [error] 1877#0: *3 kevent() reported that connect() failed (61: Connection refused) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=websocket&sid=ffd5c3ab5aa0424db67403d19018f1a9 HTTP/1.1", upstream: "http://192.168.55.121:8000/socket.io/?EIO=3&transport=websocket&sid=ffd5c3ab5aa0424db67403d19018f1a9", host: "192.168.55.102:8080"
2018/06/03 10:37:34 [error] 1877#0: *1 connect() to 192.168.55.120:8000 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047454786-267 HTTP/1.1", upstream: "http://192.168.55.120:8000/socket.io/?EIO=3&transport=polling&t=1528047454786-267", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:37:58 [error] 1877#0: *57 connect() to 192.168.55.120:8000 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=websocket&sid=b906f2519fed4359a8a131f54631bb4f HTTP/1.1", upstream: "http://192.168.55.120:8000/socket.io/?EIO=3&transport=websocket&sid=b906f2519fed4359a8a131f54631bb4f", host: "192.168.55.102:8080"
2018/06/03 10:38:10 [error] 1877#0: *10 kevent() reported that connect() failed (61: Connection refused) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047490031-65&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.121:8000/socket.io/?EIO=3&transport=polling&t=1528047490031-65&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
